node1,node2,label,score_PA,score_CN,score_JC,score_AA,score_RA,score_COMB
G_221481,D_OMIM:612227,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_55823,D_OMIM:619637,1,0.0,0.0,0.0,0.0,0.0,0.0
G_9203,D_OMIM:116800,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_1801,D_ORPHA:459061,1,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_95,D_ORPHA:137754,1,0.0,0.0,0.0,0.0,0.0,0.0
G_55806,D_OMIM:615515,0,0.0,0.0,0.0,0.0,0.0,0.0
G_9644,D_ORPHA:500533,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_4722,D_ORPHA:247790,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_64221,D_OMIM:616749,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_84957,D_OMIM:617232,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_84892,D_OMIM:614830,1,0.0,0.0,0.0,0.0,0.0,0.0
G_667,D_OMIM:611560,0,6.0,0.0,0.0,0.0,0.0,0.000407424173834268
G_359948,D_ORPHA:520,1,10.0,0.0,0.0,0.0,0.0,0.00067904028972378
G_343450,D_OMIM:614160,0,0.0,0.0,0.0,0.0,0.0,0.0
G_240,D_OMIM:600807,1,0.0,0.0,0.0,0.0,0.0,0.0
G_6620,D_ORPHA:228003,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_84936,D_OMIM:610024,0,0.0,0.0,0.0,0.0,0.0,0.0
G_51053,D_OMIM:616835,1,0.0,0.0,0.0,0.0,0.0,0.0
G_6299,D_OMIM:277410,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_126792,D_OMIM:615349,1,0.0,0.0,0.0,0.0,0.0,0.0
G_140801,D_OMIM:619689,1,0.0,0.0,0.0,0.0,0.0,0.0
G_1280,D_ORPHA:1856,1,0.0,0.0,0.0,0.0,0.0,0.0
G_7019,D_ORPHA:708036,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_285025,D_OMIM:130720,0,0.0,0.0,0.0,0.0,0.0,0.0
G_10210,D_OMIM:604232,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_23438,D_ORPHA:98829,0,6.0,0.0,0.0,0.0,0.0,0.000407424173834268
G_10019,D_ORPHA:696925,0,5.0,0.0,0.0,0.0,0.0,0.00033952014486189
G_23314,D_OMIM:615999,0,4.0,0.0,0.0,0.0,0.0,0.00027161611588951204
G_494551,D_OMIM:617996,1,0.0,0.0,0.0,0.0,0.0,0.0
G_1280,D_OMIM:609508,1,0.0,0.0,0.0,0.0,0.0,0.0
G_284058,D_OMIM:619121,0,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_92255,D_OMIM:619694,1,0.0,0.0,0.0,0.0,0.0,0.0
G_5956,D_OMIM:303700,1,0.0,0.0,0.0,0.0,0.0,0.0
G_5663,D_ORPHA:154,1,185.0,1.0,0.023255813953488372,0.7213475204444817,0.25,0.016817564508780834
G_55243,D_OMIM:612300,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_2065,D_OMIM:133180,1,0.0,0.0,0.0,0.0,0.0,0.0
G_92255,D_OMIM:614207,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_8912,D_ORPHA:64280,1,8.0,0.0,0.0,0.0,0.0,0.0005432322317790241
G_28958,D_ORPHA:79397,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_60675,D_ORPHA:85179,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_285489,D_OMIM:618389,1,0.0,0.0,0.0,0.0,0.0,0.0
G_1959,D_OMIM:619602,0,4.0,0.0,0.0,0.0,0.0,0.00027161611588951204
G_79663,D_OMIM:619580,0,0.0,0.0,0.0,0.0,0.0,0.0
G_1832,D_OMIM:607450,1,0.0,0.0,0.0,0.0,0.0,0.0
G_51703,D_ORPHA:44890,0,0.0,0.0,0.0,0.0,0.0,0.0
G_5277,D_ORPHA:447,1,0.0,0.0,0.0,0.0,0.0,0.0
G_1146,D_OMIM:300867,0,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_8029,D_OMIM:261100,1,0.0,0.0,0.0,0.0,0.0,0.0
G_3077,D_ORPHA:586,1,60.0,0.0,0.0,0.0,0.0,0.0040742417383426805
G_8367,D_OMIM:619950,1,0.0,0.0,0.0,0.0,0.0,0.0
G_27031,D_OMIM:267010,1,0.0,0.0,0.0,0.0,0.0,0.0
G_1121,D_ORPHA:180,1,0.0,0.0,0.0,0.0,0.0,0.0
G_9129,D_OMIM:613204,0,0.0,0.0,0.0,0.0,0.0,0.0
G_1297,D_ORPHA:228003,0,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_6853,D_OMIM:300115,1,0.0,0.0,0.0,0.0,0.0,0.0
G_54796,D_OMIM:618612,1,0.0,0.0,0.0,0.0,0.0,0.0
G_3892,D_OMIM:159950,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_9509,D_ORPHA:1901,1,0.0,0.0,0.0,0.0,0.0,0.0
G_374654,D_OMIM:614120,1,0.0,0.0,0.0,0.0,0.0,0.0
G_8013,D_ORPHA:209916,1,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_388962,D_OMIM:607688,0,0.0,0.0,0.0,0.0,0.0,0.0
G_4915,D_ORPHA:697160,1,45.0,0.0,0.0,0.0,0.0,0.0030556813037570106
G_440275,D_ORPHA:275777,1,8.0,0.0,0.0,0.0,0.0,0.0005432322317790241
G_3728,D_OMIM:618458,0,6.0,0.0,0.0,0.0,0.0,0.000407424173834268
G_27148,D_OMIM:301050,0,6.0,0.0,0.0,0.0,0.0,0.000407424173834268
G_6390,D_OMIM:617563,0,10.0,0.0,0.0,0.0,0.0,0.00067904028972378
G_7169,D_ORPHA:700508,0,7.0,0.0,0.0,0.0,0.0,0.00047532820280664606
G_3192,D_OMIM:617391,1,0.0,0.0,0.0,0.0,0.0,0.0
G_875,D_OMIM:621192,0,0.0,0.0,0.0,0.0,0.0,0.0
G_5442,D_ORPHA:352328,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_85358,D_OMIM:606232,1,0.0,0.0,0.0,0.0,0.0,0.0
G_585,D_OMIM:609285,0,0.0,0.0,0.0,0.0,0.0,0.0
G_3572,D_OMIM:618176,0,7.0,0.0,0.0,0.0,0.0,0.00047532820280664606
G_3998,D_OMIM:615555,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_7124,D_OMIM:600807,1,12.0,0.0,0.0,0.0,0.0,0.000814848347668536
G_1770,D_ORPHA:282166,0,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_4632,D_ORPHA:544602,1,0.0,0.0,0.0,0.0,0.0,0.0
G_6469,D_ORPHA:485275,1,14.0,0.0,0.0,0.0,0.0,0.0009506564056132921
G_57010,D_ORPHA:714070,1,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_4041,D_ORPHA:2790,1,0.0,0.0,0.0,0.0,0.0,0.0
G_4015,D_OMIM:614135,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_5654,D_ORPHA:79084,0,6.0,0.0,0.0,0.0,0.0,0.000407424173834268
G_9652,D_ORPHA:84064,1,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_9321,D_OMIM:200600,1,0.0,0.0,0.0,0.0,0.0,0.0
G_2548,D_OMIM:613958,0,4.0,0.0,0.0,0.0,0.0,0.00027161611588951204
G_3717,D_ORPHA:131,1,18.0,2.0,0.2,1.2022458674074694,0.375,0.009732910819284606
G_2335,D_OMIM:601894,1,0.0,0.0,0.0,0.0,0.0,0.0
G_2563,D_OMIM:604326,0,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_2058,D_ORPHA:2498,0,0.0,0.0,0.0,0.0,0.0,0.0
G_25821,D_ORPHA:746,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_2937,D_ORPHA:314555,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_55790,D_ORPHA:2762,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_2175,D_ORPHA:99141,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_1593,D_OMIM:618177,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_7546,D_ORPHA:276145,0,7.0,0.0,0.0,0.0,0.0,0.00047532820280664606
G_55388,D_OMIM:619313,1,0.0,0.0,0.0,0.0,0.0,0.0
G_3077,D_ORPHA:648581,1,8.0,0.0,0.0,0.0,0.0,0.0005432322317790241
G_80776,D_OMIM:614175,1,0.0,0.0,0.0,0.0,0.0,0.0
G_7994,D_OMIM:619224,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_3778,D_OMIM:618729,1,0.0,0.0,0.0,0.0,0.0,0.0
G_6785,D_OMIM:607476,0,0.0,0.0,0.0,0.0,0.0,0.0
G_6295,D_OMIM:618412,0,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_4041,D_ORPHA:177904,0,33.0,0.0,0.0,0.0,0.0,0.0022408329560884743
G_5892,D_ORPHA:1331,1,22.0,3.0,0.13636363636363635,1.3661863637294271,0.3366013071895425,0.014259846084065018
G_4292,D_ORPHA:252202,1,6.0,1.0,0.3333333333333333,0.6213349345596119,0.2,0.004662743322725169
G_139818,D_OMIM:301109,1,0.0,0.0,0.0,0.0,0.0,0.0
G_157922,D_OMIM:620316,1,0.0,0.0,0.0,0.0,0.0,0.0
G_256471,D_OMIM:610951,1,0.0,0.0,0.0,0.0,0.0,0.0
G_421,D_OMIM:617875,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_5290,D_ORPHA:144,1,145.0,1.0,0.013157894736842105,0.3284587387530511,0.047619047619047616,0.014101403349885713
G_8822,D_OMIM:613426,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_23171,D_OMIM:210200,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_1828,D_ORPHA:369999,1,0.0,0.0,0.0,0.0,0.0,0.0
G_7314,D_ORPHA:155878,1,3.0,1.0,1.0,0.7213475204444817,0.25,0.004459031235808035
G_5080,D_OMIM:604229,1,0.0,0.0,0.0,0.0,0.0,0.0
G_2658,D_OMIM:616835,0,0.0,0.0,0.0,0.0,0.0,0.0
G_9076,D_ORPHA:59303,1,0.0,0.0,0.0,0.0,0.0,0.0
G_745,D_ORPHA:675767,0,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_64857,D_ORPHA:699605,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_4589,D_OMIM:615083,0,0.0,0.0,0.0,0.0,0.0,0.0
G_51750,D_OMIM:125350,0,4.0,0.0,0.0,0.0,0.0,0.00027161611588951204
G_8991,D_ORPHA:95496,0,14.0,0.0,0.0,0.0,0.0,0.0009506564056132921
G_286410,D_OMIM:617017,0,0.0,0.0,0.0,0.0,0.0,0.0
G_4653,D_ORPHA:98976,1,2.0,1.0,0.5,0.6213349345596119,0.2,0.004391127206835657
G_3800,D_OMIM:615282,1,0.0,0.0,0.0,0.0,0.0,0.0
G_79848,D_ORPHA:475,1,34.0,0.0,0.0,0.0,0.0,0.002308736985060852
G_1816,D_OMIM:620542,0,0.0,0.0,0.0,0.0,0.0,0.0
G_124404,D_OMIM:210250,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_7039,D_OMIM:617323,0,0.0,0.0,0.0,0.0,0.0,0.0
G_3060,D_ORPHA:83465,1,4.0,2.0,0.3333333333333333,1.424137568996588,0.47619047619047616,0.008782254413671314
G_1107,D_OMIM:111250,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_4233,D_ORPHA:157949,0,24.0,0.0,0.0,0.0,0.0,0.001629696695337072
G_4487,D_ORPHA:141291,1,12.0,2.0,0.1,1.000258116249563,0.27142857142857146,0.009325486645450338
G_57822,D_ORPHA:101023,1,4.0,1.0,0.5,0.9102392266268373,0.3333333333333333,0.004526935264780413
G_23384,D_ORPHA:1519,1,0.0,0.0,0.0,0.0,0.0,0.0
G_57704,D_OMIM:619099,0,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_2625,D_OMIM:146255,1,0.0,0.0,0.0,0.0,0.0,0.0
G_10908,D_ORPHA:1180,1,0.0,0.0,0.0,0.0,0.0,0.0
G_2260,D_ORPHA:2645,1,0.0,0.0,0.0,0.0,0.0,0.0
G_6710,D_ORPHA:3042,0,4.0,0.0,0.0,0.0,0.0,0.00027161611588951204
G_6468,D_ORPHA:2440,1,0.0,0.0,0.0,0.0,0.0,0.0
G_1756,D_OMIM:310200,1,0.0,0.0,0.0,0.0,0.0,0.0
G_1376,D_ORPHA:488333,0,7.0,0.0,0.0,0.0,0.0,0.00047532820280664606
G_90167,D_ORPHA:263458,0,0.0,0.0,0.0,0.0,0.0,0.0
G_6121,D_ORPHA:364055,1,15.0,2.0,0.02631578947368421,1.3426824550040934,0.45,0.009529198732367471
G_2162,D_OMIM:269600,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_4843,D_ORPHA:159,0,0.0,0.0,0.0,0.0,0.0,0.0
G_5618,D_OMIM:274270,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_85459,D_OMIM:615298,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_4869,D_ORPHA:569,0,18.0,0.0,0.0,0.0,0.0,0.0012222725215028042
G_57709,D_ORPHA:791,1,0.0,0.0,0.0,0.0,0.0,0.0
G_80270,D_ORPHA:2059,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_5297,D_OMIM:615918,0,5.0,0.0,0.0,0.0,0.0,0.00033952014486189
G_7170,D_ORPHA:171433,1,10.0,0.0,0.0,0.0,0.0,0.00067904028972378
G_3662,D_OMIM:609889,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_63932,D_ORPHA:314777,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_10661,D_ORPHA:708123,0,0.0,0.0,0.0,0.0,0.0,0.0
G_7053,D_OMIM:604091,0,0.0,0.0,0.0,0.0,0.0,0.0
G_7015,D_ORPHA:2032,1,120.0,4.0,0.07017543859649122,3.5067250163375387,1.2,0.025169760072248963
G_189,D_OMIM:620009,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_463,D_OMIM:604321,0,4.0,0.0,0.0,0.0,0.0,0.00027161611588951204
G_1188,D_ORPHA:216812,0,33.0,0.0,0.0,0.0,0.0,0.0022408329560884743
G_6391,D_OMIM:606864,1,14.0,2.0,0.1111111111111111,0.9481928242730024,0.24285714285714285,0.009461294703395094
G_4300,D_ORPHA:401780,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_4703,D_ORPHA:1349,0,7.0,0.0,0.0,0.0,0.0,0.00047532820280664606
G_65217,D_OMIM:609533,1,0.0,0.0,0.0,0.0,0.0,0.0
G_94,D_OMIM:600376,1,0.0,0.0,0.0,0.0,0.0,0.0
G_5424,D_OMIM:251230,0,5.0,0.0,0.0,0.0,0.0,0.00033952014486189
G_51501,D_ORPHA:504476,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_2783,D_OMIM:619503,1,0.0,0.0,0.0,0.0,0.0,0.0
G_9971,D_OMIM:617049,1,0.0,0.0,0.0,0.0,0.0,0.0
G_10755,D_OMIM:618330,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_4763,D_ORPHA:139474,1,0.0,0.0,0.0,0.0,0.0,0.0
G_3778,D_ORPHA:664438,1,0.0,0.0,0.0,0.0,0.0,0.0
G_6507,D_OMIM:612656,1,0.0,0.0,0.0,0.0,0.0,0.0
G_5546,D_ORPHA:435638,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_5092,D_OMIM:264070,1,0.0,0.0,0.0,0.0,0.0,0.0
G_4780,D_ORPHA:619979,1,0.0,0.0,0.0,0.0,0.0,0.0
G_1788,D_OMIM:615879,1,0.0,0.0,0.0,0.0,0.0,0.0
G_1741,D_ORPHA:777,1,23.0,0.0,0.0,0.0,0.0,0.001561792666364694
G_720,D_OMIM:614374,1,0.0,0.0,0.0,0.0,0.0,0.0
G_57822,D_ORPHA:2969,0,4.0,0.0,0.0,0.0,0.0,0.00027161611588951204
G_57038,D_ORPHA:166073,1,0.0,0.0,0.0,0.0,0.0,0.0
G_81858,D_ORPHA:228012,0,0.0,0.0,0.0,0.0,0.0,0.0
G_10011,D_OMIM:606170,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_6229,D_ORPHA:2199,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_57505,D_ORPHA:687424,0,0.0,0.0,0.0,0.0,0.0,0.0
G_8996,D_OMIM:612079,0,0.0,0.0,0.0,0.0,0.0,0.0
G_79053,D_OMIM:613435,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_79731,D_ORPHA:404466,0,10.0,0.0,0.0,0.0,0.0,0.00067904028972378
G_9711,D_OMIM:174300,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_1135,D_ORPHA:100988,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_3853,D_ORPHA:2309,1,6.0,1.0,0.3333333333333333,0.6213349345596119,0.2,0.004662743322725169
G_27089,D_ORPHA:163966,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_673,D_ORPHA:1340,1,39.0,2.0,0.028169014084507043,0.949793673312663,0.24761904761904763,0.011158895427704544
G_7172,D_OMIM:615728,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_2995,D_OMIM:616089,1,0.0,0.0,0.0,0.0,0.0,0.0
G_7045,D_OMIM:121820,1,0.0,0.0,0.0,0.0,0.0,0.0
G_401474,D_ORPHA:309185,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_7388,D_OMIM:620137,1,0.0,0.0,0.0,0.0,0.0,0.0
G_7253,D_ORPHA:90673,1,0.0,0.0,0.0,0.0,0.0,0.0
G_7039,D_ORPHA:99798,1,0.0,0.0,0.0,0.0,0.0,0.0
G_50943,D_OMIM:304790,1,0.0,0.0,0.0,0.0,0.0,0.0
G_9711,D_OMIM:617572,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_6678,D_ORPHA:216820,1,7.0,0.0,0.0,0.0,0.0,0.00047532820280664606
G_4602,D_ORPHA:86849,1,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_6336,D_ORPHA:306577,1,8.0,2.0,0.10526315789473684,1.039008973514235,0.29166666666666663,0.009053870529560826
G_16,D_OMIM:612653,0,4.0,0.0,0.0,0.0,0.0,0.00027161611588951204
G_1491,D_OMIM:219500,1,0.0,0.0,0.0,0.0,0.0,0.0
G_675,D_OMIM:605724,1,0.0,0.0,0.0,0.0,0.0,0.0
G_64805,D_ORPHA:2307,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_5345,D_OMIM:618147,0,0.0,0.0,0.0,0.0,0.0,0.0
G_3640,D_OMIM:219050,1,0.0,0.0,0.0,0.0,0.0,0.0
G_3458,D_OMIM:618768,0,6.0,0.0,0.0,0.0,0.0,0.000407424173834268
G_1524,D_OMIM:616944,0,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_5777,D_ORPHA:538866,1,0.0,0.0,0.0,0.0,0.0,0.0
G_9445,D_OMIM:176500,1,0.0,0.0,0.0,0.0,0.0,0.0
G_146862,D_OMIM:619178,1,0.0,0.0,0.0,0.0,0.0,0.0
G_57582,D_ORPHA:293181,1,24.0,0.0,0.0,0.0,0.0,0.001629696695337072
G_101060691,D_ORPHA:280365,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_10999,D_ORPHA:88621,1,0.0,0.0,0.0,0.0,0.0,0.0
G_5744,D_OMIM:612918,0,0.0,0.0,0.0,0.0,0.0,0.0
G_6324,D_OMIM:617350,1,0.0,0.0,0.0,0.0,0.0,0.0
G_79989,D_ORPHA:101049,0,0.0,0.0,0.0,0.0,0.0,0.0
G_2203,D_OMIM:610682,0,0.0,0.0,0.0,0.0,0.0,0.0
G_1811,D_OMIM:214700,1,0.0,0.0,0.0,0.0,0.0,0.0
G_2109,D_OMIM:231680,1,2.0,1.0,0.25,0.9102392266268373,0.3333333333333333,0.004391127206835657
G_5337,D_OMIM:618511,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_54796,D_OMIM:113100,0,0.0,0.0,0.0,0.0,0.0,0.0
G_8726,D_OMIM:617561,1,0.0,0.0,0.0,0.0,0.0,0.0
G_3008,D_OMIM:135500,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_5224,D_ORPHA:97234,1,0.0,0.0,0.0,0.0,0.0,0.0
G_5167,D_ORPHA:2995,0,8.0,0.0,0.0,0.0,0.0,0.0005432322317790241
G_79188,D_OMIM:617874,0,0.0,0.0,0.0,0.0,0.0,0.0
G_6833,D_ORPHA:79643,1,0.0,0.0,0.0,0.0,0.0,0.0
G_11055,D_OMIM:621234,0,0.0,0.0,0.0,0.0,0.0,0.0
G_137392,D_OMIM:606069,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_56172,D_OMIM:118600,1,0.0,0.0,0.0,0.0,0.0,0.0
G_2623,D_ORPHA:124,1,152.0,0.0,0.0,0.0,0.0,0.010321412403801456
G_253017,D_OMIM:614021,1,0.0,0.0,0.0,0.0,0.0,0.0
G_3909,D_ORPHA:79402,1,15.0,2.0,0.6666666666666666,1.279458146995729,0.41666666666666663,0.009529198732367471
G_51004,D_OMIM:604213,0,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_6576,D_OMIM:193300,0,6.0,0.0,0.0,0.0,0.0,0.000407424173834268
G_8988,D_OMIM:608456,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_283987,D_OMIM:619983,1,0.0,0.0,0.0,0.0,0.0,0.0
G_7317,D_OMIM:608361,0,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_86614,D_OMIM:415000,1,0.0,0.0,0.0,0.0,0.0,0.0
G_653361,D_OMIM:193520,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_63895,D_ORPHA:2461,1,0.0,0.0,0.0,0.0,0.0,0.0
G_283652,D_OMIM:617781,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_80739,D_OMIM:620208,0,0.0,0.0,0.0,0.0,0.0,0.0
G_650,D_OMIM:111620,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_221711,D_OMIM:620840,1,0.0,0.0,0.0,0.0,0.0,0.0
G_5194,D_OMIM:614883,1,0.0,0.0,0.0,0.0,0.0,0.0
G_9255,D_ORPHA:280293,1,0.0,0.0,0.0,0.0,0.0,0.0
G_51324,D_OMIM:248900,1,0.0,0.0,0.0,0.0,0.0,0.0
G_2661,D_OMIM:620465,0,0.0,0.0,0.0,0.0,0.0,0.0
G_64419,D_ORPHA:230851,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_54885,D_OMIM:301028,1,0.0,0.0,0.0,0.0,0.0,0.0
G_6184,D_ORPHA:33573,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_10125,D_OMIM:616867,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_2683,D_ORPHA:2874,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_285600,D_OMIM:618498,1,0.0,0.0,0.0,0.0,0.0,0.0
G_55593,D_OMIM:230400,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_64682,D_ORPHA:221008,1,0.0,0.0,0.0,0.0,0.0,0.0
G_8233,D_OMIM:616486,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_7920,D_ORPHA:968,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_26281,D_OMIM:111000,0,0.0,0.0,0.0,0.0,0.0,0.0
G_847,D_ORPHA:926,1,0.0,0.0,0.0,0.0,0.0,0.0
G_8517,D_ORPHA:98813,1,7.0,0.0,0.0,0.0,0.0,0.00047532820280664606
G_4733,D_OMIM:621269,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_9320,D_OMIM:615120,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_5479,D_OMIM:613089,0,4.0,0.0,0.0,0.0,0.0,0.00027161611588951204
G_7045,D_OMIM:619951,0,10.0,0.0,0.0,0.0,0.0,0.00067904028972378
G_64682,D_OMIM:615290,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_7161,D_ORPHA:1359,0,4.0,0.0,0.0,0.0,0.0,0.00027161611588951204
G_51010,D_ORPHA:2254,1,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_79158,D_OMIM:217800,0,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_2203,D_OMIM:620282,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_55780,D_ORPHA:98892,1,10.0,0.0,0.0,0.0,0.0,0.00067904028972378
G_7504,D_OMIM:266280,0,0.0,0.0,0.0,0.0,0.0,0.0
G_1410,D_OMIM:613763,1,0.0,0.0,0.0,0.0,0.0,0.0
G_5881,D_ORPHA:528084,1,188.0,0.0,0.0,0.0,0.0,0.012765957446807065
G_80000,D_ORPHA:93100,1,12.0,0.0,0.0,0.0,0.0,0.000814848347668536
G_51111,D_ORPHA:684226,1,0.0,0.0,0.0,0.0,0.0,0.0
G_50700,D_OMIM:613987,0,0.0,0.0,0.0,0.0,0.0,0.0
G_79868,D_ORPHA:777,1,23.0,0.0,0.0,0.0,0.0,0.001561792666364694
G_79867,D_ORPHA:475,1,34.0,5.0,0.20833333333333334,4.1095024790047745,1.3761904761904762,0.02358533272951536
G_5305,D_ORPHA:3449,0,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_6927,D_OMIM:222100,1,8.0,1.0,0.03125,0.5138983423697507,0.14285714285714285,0.004798551380669925
G_5077,D_ORPHA:894,1,0.0,0.0,0.0,0.0,0.0,0.0
G_56203,D_ORPHA:171430,1,6.0,2.0,0.3333333333333333,0.9690179556831694,0.25396825396825395,0.00891806247161607
G_23345,D_ORPHA:88644,1,0.0,0.0,0.0,0.0,0.0,0.0
G_1650,D_OMIM:611134,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_2697,D_ORPHA:317,1,8.0,0.0,0.0,0.0,0.0,0.0005432322317790241
G_5313,D_OMIM:614188,0,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_23636,D_ORPHA:1473,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_875,D_ORPHA:394,1,0.0,0.0,0.0,0.0,0.0,0.0
G_4625,D_OMIM:608358,1,0.0,0.0,0.0,0.0,0.0,0.0
G_4072,D_ORPHA:144,1,15.0,0.0,0.0,0.0,0.0,0.0010185604345856701
G_3872,D_OMIM:167210,1,3.0,1.0,0.5,0.9102392266268373,0.3333333333333333,0.004459031235808035
G_80336,D_OMIM:621093,1,0.0,0.0,0.0,0.0,0.0,0.0
G_5241,D_OMIM:224900,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_23005,D_OMIM:611431,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_246243,D_ORPHA:329336,1,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_4760,D_OMIM:619639,0,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_1420,D_ORPHA:98984,1,18.0,3.0,0.16666666666666666,2.112485094034307,0.7083333333333333,0.013988229968175506
